basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 950 mAh battery (BL-5F),,No,200MB,"Symbian OS 9.3, Series 60 v3.2 UI",,5 MP,"2010, June. Released 2010, September","2.36 inches, 17.2 cm, (~35.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~169 ppi density)","TFT, 256K colors",Accelerometer,Nokia X5-01
,Removable Li-Ion 1320 mAh battery (BL-5J),,,8GB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,"5 MP, AF","2010, June. Released 2010, July","3.2 inches, 28.2 cm, (~49.9% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Nokia X6 8GB (2010)
,Removable Li-Ion 860 mAh battery (BL-4S),,No,"256MB ROM, 128MB RAM (RM-775), 128MB ROM, 64MB RAM (RM-639)",,,5 MP,"2010, August. Released 2010, September","2.4 inches, 17.8 cm, (~34.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",,Nokia X3-02 Touch and Type
,Removable Li-Ion battery,,No,,,,Yes,Not officially announced yet,,"240 x 320 pixels, 4:3 ratio","TFT resistive touchscreen, 256K colors",,Nokia X3 Touch and Type S
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,51MB,"Symbian, S60 rel. 5",,2 MP,"2010, August. Released 2010, September","2.8 inches, 21.6 cm, (~42.4% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~262 ppi density)","TFT resistive touchscreen, 16M colors",,Nokia 5250
,Removable Li-Ion 1050 mAh battery (BL-5CT),,No,30MB 64MB RAM 128MB ROM,,,5 MP,"2010, September. Released 2010, October","2.4 inches, 17.8 cm, (~33.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",,Nokia C3-01 Touch and Type
,Removable Li-Ion 1200 mAh battery (BL-5K),,VGA,8GB 256MB RAM,"Symbian^3, upgradable to Nokia Belle OS",,8 MP,"2010, September. Released 2010, October","3.5 inches, 33.8 cm, (~50.7% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia C7
,Removable Li-Ion 1050 mAh battery (BL-5CT),,VGA,340MB 256MB RAM 1GB ROM,"Symbian^3, upgradable to Nokia Belle OS",,8 MP,"2010, September. Released 2010, November","3.2 inches, 28.2 cm, (~51.8% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia C6-01
,Removable Li-Ion 860 mAh battery (BL-4S),,No,13MB,,,3.15 MP,"2008, December. Released 2009, March","2.4 inches, 17.8 cm, (~33.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 16M colors",,Nokia 6208c
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,32MB,,,2 MP,"2009, January. Released 2009, July","2.0 inches, 12.4 cm, (~24.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 2700 classic
,Removable Li-Ion 1050 mAh battery (BL-5CT),,No,17MB,,,"3.15 MP, AF","2008, December. Released 2009, May","2.2 inches, 15.0 cm, (~29.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6303 classic
,Removable Li-Ion 970 mAh battery (BL-6Q),,No,170MB,,,"5 MP, AF","2009, January. Released 2009, May","2.2 inches, 15.0 cm, (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",Accelerometer,Nokia 6700 classic
,Removable Li-Ion 860 mAh battery (BL-4CT),,VGA videocall camera,60MB 128MB RAM,"Symbian, S60 rel. 3.2",,3.15 MP,"2009, February. Released 2009, June","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 5630 XpressMusic
,Removable Li-Ion 950 mAh battery (BL-5F),,Videocall camera,50MB,"Symbian OS 9.3, S60 rel. 3.2",,"5 MP, AF","2009, February. Released 2009, August","2.6 inches, 20.9 cm, (~39.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","TFT, 16M colors","Accelerometer, compass",Nokia 6710 Navigator
,Removable Li-Ion 1050 mAh battery (BP-6MT),,QVGA videocall camera,50MB,"Symbian, S60 rel. 3.2",,"5 MP, AF","2009, February. Released 2009, July","2.2 inches, 15.0 cm, (~30.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6720 classic
,Removable Li-Po 1500 mAh battery (BP-4L),,QVGA videocall camera,60MB,"Symbian, S60 rel. 3.2",,3.2 MP,"2009, February. Released 2009, August","2.4 inches, 17.8 cm, (~31.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors","Accelerometer, compass",Nokia E55
,Removable Li-Ion 1000 mAh battery (BL-4U),,VGA videocall camera,85MB,"Symbian, S60 rel. 3.2",,"3.2 MP, AF","2009, February. Released 2009, April","2.4 inches, 17.8 cm, (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia E75
,Removable Li-Ion 1200 mAh battery (BL-5K),,VGA videocall camera,8GB 128MB RAM,"Symbian 9.3, S60 rel. 3.2",,"8 MP, AF","2009, February. Released 2009, June","2.6 inches, 20.9 cm, (~39.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","AMOLED, 16M colors","Accelerometer, compass",Nokia N86 8MP
,Removable Li-Ion 1020 mAh battery (BL-5C),,,8MB,,,No,"2009, March. Released 2009, June","1.8 inches, 10.2 cm, (~21.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 5030 XpressRadio
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,70MB,,,3.15 MP,"2009, March. Released 2010, May","2.4 inches, 17.8 cm, (~36.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia 5330 XpressMusic
,Removable Li-Ion 1000 mAh battery (BL-4U),,QVGA videocall camera,100MB 128MB RAM,"Symbian, S60 rel. 3.2",,"3.15 MP, AF","2009, March. Released 2009, June","2.4 inches, 17.8 cm, (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia 5730 XpressMusic
,Removable Li-Ion 1000 mAh battery (BL-4U),,VGA videocall camera,22MB,,,"2 MP, AF","2009, April","2.0 inches, 12.4 cm, (~25.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6216 classic
,Removable Li-Po 1500 mAh battery (BP-4L),,QVGA videocall camera,60MB,"Symbian, S60 rel. 3.2",,3.2 MP,"2009, May. Released 2009, July","2.4 inches, 17.8 cm, (~31.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors","Accelerometer, compass",Nokia E52
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,30MB,,,2 MP,"2009, May. Released 2009, October","2.0 inches, 12.4 cm, (~24.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 2730 classic
,Removable Li-Ion 860 mAh battery (BL-4CT),,No,9MB,,,1.3 MP,"2009, May. Released 2009, September","1.8 inches, 10.0 cm, (~23.5% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)","TFT, 65K colors",,Nokia 2720 fold
,Removable Li-Ion 860 mAh battery (BL-4S),,No,45MB,,,2 MP,"2009, May. Released 2009, December","2.2 inches, 15.0 cm, (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Nokia 7020
,Removable Li-Ion 1000 mAh battery (BL-4U),,VGA,20MB,,,"5 MP, AF","2009, May. Released 2009, July","2.2 inches, 15.0 cm, (~35.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",Accelerometer,Nokia 6600i slide
,Removable Li-Ion 1050 mAh battery (BL-5CT),,VGA videocall camera,48MB,"Symbian, S60 rel. 3.2",,3.15 MP,"2009, May. Released 2009, July","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6730 classic
,Removable Li-Ion 860 mAh battery (BL-4S),,VGA videocall camera,70MB,,,3.2 MP,"2009, June. Released 2009, December","2.2 inches, 15.0 cm, (~35.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 3710 fold
,Removable Li-Po 1500 mAh battery (BP-4L),,VGA videocall camera,250MB 128MB RAM,"Symbian OS 9.3, Series 60 v3.2 UI",,"5 MP, AF","2009, June. Released 2009, October","2.36 inches, 17.2 cm, (~26.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~169 ppi density)","TFT, 16M colors","Accelerometer, compass",Nokia E72
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,70MB 128MB SDRAM,"Symbian 9.4, Series 60 rel. 5",,"3.15 MP, AF","2009, June. Released 2009, August","2.9 inches, 23.2 cm, (~45.5% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~253 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity",Nokia 5530 XpressMusic
,Removable Li-Ion 1050 mAh battery (BL-5CT),,No,20MB,,,2 MP,"2009, July. Released 2009, September","2.2 inches, 15.0 cm, (~27.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 3720 classic
,Removable Li-Ion 1500 mAh battery (BP-4L),,No,128MB,"Symbian, S60 rel. 3.2",,2 MP,"2009, July. Released 2009, July","2.4 inches, 17.8 cm, (~31.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia 6790 Surge
,Removable Li-Ion 1500 mAh battery (BP-4L),,No,120MB,"Symbian, S60 rel. 3.2",,3.15 MP,"2009, July. Released 2009, October","2.4 inches, 17.8 cm, (~31.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia 6760 slide
,Removable Li-Ion 1050 mAh battery (BL-6MT),,No,70MB,,,2 MP,"2009, September. Released 2009, September","2.2 inches, 15.0 cm, (~32.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia Mural
,Removable Li-Ion 1050 mAh battery (BL-6MT),,No,52MB,,,2 MP,"2009, October. Released 2009, October","2.0 inches, 12.4 cm, (~28.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6350
,Removable Li-Ion 1320 mAh battery (BL-5J),,Videocall camera,81MB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,"3.15 MP, AF","2009, August. Released 2009, October","3.2 inches, 28.2 cm, (~49.2% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity",Nokia 5800 Navigation Edition
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,13MB,,,2 MP,"2009, August. Released 2009, Q4","2.4 inches, 17.8 cm, (~33.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT resistive touchscreen, 256K colors",,Nokia 3208c
,Removable Li-Ion 1320 mAh battery (BL-5J),,No,70MB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,2 MP,"2009, August. Released 2009, November","3.2 inches, 28.2 cm, (~49.2% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity",Nokia 5230
,Removable Li-Ion 1500 mAh battery (BP-4L),,No,30MB,"Symbian, Series 60 v3.2 UI",,2 MP,"2008, March. Released 2008, June","2.2 inches, 15.0 cm, (~32.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6650 fold
,Removable Li-Ion 890 mAh battery (BL-5B),,CIF videocall camera,35MB 64MB RAM 128MB ROM,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2008, March. Released 2008, June","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6124 classic
,Removable Li-Ion 950 mAh battery (BL-5F),,Videocall camera,120MB 128MB RAM,"Symbian OS 9.3, S60 rel. 3.2",,"3.15 MP, AF","2008, February. Released 2008, July","2.4 inches, 17.8 cm, (~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors","Accelerometer, compass",Nokia 6210 Navigator
,Removable Li-Ion 900 mAh battery (BP-5M),,Videocall camera,120MB 128MB RAM,"Symbian OS 9.3, S60 rel. 3.2",,"5 MP, AF","2008, February. Released 2008, July","2.2 inches, 15.0 cm, (~29.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6220 classic
,Removable Li-Ion 1200 mAh battery (BL-6F),,CIF videocall camera,76MB 96MB RAM,"Symbian, S60 rel. 3.2",,"3.15 MP, AF","2008, February. Released 2008, May","2.4 inches, 17.8 cm, (~32.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",,Nokia N78
,Removable Li-Ion 950 mAh battery (BL-5F),,VGA videocall camera,16GB 128MB RAM,"Symbian OS 9.3, S60 rel. 3.2",,"5 MP, AF","2008, February. Released 2008, September","2.8 inches, 24.3 cm, (~42.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 16M colors",Accelerometer,Nokia N96
,Removable Li-Ion 860 mAh battery (BL-4C),,No,30MB,,,2 MP,"2008, March. Released 2008, April","2.0 inches, 31 x 41 mm, 12.4 cm, (~26.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6300i
,Removable Li-Ion 700 mAh battery (BL-5CA),,No,11MB,,,VGA,"2008, April. Released 2008, July","1.85 inches, 10.8 cm, (~21.7% screen-to-body ratio)",128 x 160 pixels (~111 ppi density),"TFT, 65K colors",,Nokia 1680 classic
,Removable Li-Ion 860 mAh battery (BL-4S),,No,12MB 4MB RAM 32MB ROM,,,VGA,"2008, April. Released 2008, September","1.8 inches, 10.2 cm, (~21.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 2680 slide
,Removable Li-Ion 700 mAh battery (BL-4B),,,11MB,,,No,"2008, April. Released 2008, August","1.8 inches, 10.2 cm, (~26.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 7070 Prism
,Removable Li-Ion 700 mAh battery (BL-4B),,No,12MB,,,1.3 MP,"2008, April. Released 2008, June","2.0 inches, 12.4 cm, (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 65K colors",,Nokia 5000
,Removable Li-Ion 1000 mAh battery (BL-4U),,CIF videocall camera,22MB,,,2 MP,"2008, April. Released 2009, April","2.0 inches, 12.4 cm, (~22.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6212 classic
,Removable Li-Ion 1020 mAh battery (BL-5CT),,No,30MB,,,2 MP,"2008, April. Released 2008, July","2.0 inches, 12.4 cm, (~26.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 5220 XpressMusic
,Removable Li-Ion 890 mAh battery (BL-5B),,Videocall camera,140MB,"Symbian OS 9.3, S60 rel. 3.2",,2 MP,"2008, April. Released 2008, July","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 5320 XpressMusic
,Removable Li-Ion 860 mAh battery (BL-4S),,No,30MB,,,"3.15 MP, AF","2008, April. Released 2008, August","2.0 inches, 12.4 cm, (~26.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 3600 slide
,Removable Li-Ion 1000 mAh battery (BL-4U),,Videocall camera,18MB,,,"3.15 MP, AF","2008, April. Released 2008, August","2.2 inches, 15.0 cm, (~37.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",Accelerometer,Nokia 6600 slide
,Removable Li-Ion battery,,,8GB 512MB RAM,Microsoft Windows Phone 7,,5 MP,Not officially announced yet,"3.7 inches, 39.0 cm, (~51.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","LED-backlit IPS LCD, capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Nokia 703
,Removable Li-Ion 860 mAh battery (BL-4CT),,VGA videocall camera,18MB,,,2 MP,"2008, April. Released 2008, August","2.13 inches, 14.0 cm, (~36.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~188 ppi density)","OLED, 16M colors",,Nokia 6600 fold
,Removable Li-Ion 1000 mAh battery (BL-4U),,Videocall camera,110MB 128MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,"3.15 MP, AF","2008, June. Released 2008, July","2.4 inches, 17.8 cm, (~33.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia E66
,Removable Li-Po 1500 mAh battery (BP-4L),,Videocall camera,110MB 128MB RAM,"Symbian OS 9.2, Series 60 v3.1 UI",,"3.15 MP, AF","2008, June. Released 2008, July","2.36 inches, 17.2 cm, (~26.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~169 ppi density)","TFT, 16M colors",,Nokia E71
,Removable Li-Ion 860 mAh battery (BL-4CT),,No,30MB,,,2 MP,"2008, June. Released 2008, September","2.0 inches, 12.4 cm, (~26.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 7210 Supernova
,Removable Li-Ion 860 mAh battery (BL-4CT),,No,32MB,,,2 MP,"2008, June. Released 2008, June","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 7310 Supernova
,Removable Li-Ion 870 mAh battery (BL-5BT),,No,20MB,,,2 MP,"2008, June. Released 2009, January","2.2 inches, 15.0 cm, (~34.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 7510 Supernova
,Removable Li-Ion 860 mAh battery (BL-4S),,No,64MB,,,"3.15 MP, AF","2008, June. Released 2008, August","2.0 inches, 12.4 cm, (~26.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 7610 Supernova
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,30MB,,,1.3 MP,"2008, August. Released 2008, November","2.0 inches, 12.4 cm, (~28.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Nokia 3610 fold
,Removable Li-Ion 1000 mAh battery (BL-4U),,No,4GB,,,"3.15 MP, AF","2008, August. Released 2008, September","2.0 inches, 12.4 cm, (~24.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",Accelerometer,Nokia 8800 Carbon Arte
,Removable Li-Ion 1200 mAh battery (BL-6F),,VGA videocall camera,50MB,"Symbian OS 9.3, Series 60 v3.2 UI",,"5 MP, AF","2008, August. Released 2008, October","2.4 inches, 17.8 cm, (~33.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M colors",Accelerometer,Nokia N79
,Removable Li-Ion 1200 mAh battery (BL-5K),,CIF videocall camera,74MB,"Symbian OS 9.3, S60 rel. 3.2",,"5 MP, AF","2008, August. Released 2008, October","2.6 inches, 20.9 cm, (~40.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","AMOLED, 16M colors",Accelerometer,Nokia N85
,Removable Li-Ion 1320 mAh battery (BL-5J),,QVGA videocall camera,81MB 128MB RAM,"Symbian 9.4, Series 60 rel. 5",,"3.15 MP, AF","2008, October. Released 2008, November","3.2 inches, 28.2 cm, (~49.2% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","TFT resistive touchscreen, 16M colors","Accelerometer, proximity",Nokia 5800 XpressMusic
,Removable Li-Ion 720 mAh battery (BL-4C),,,,,,No,"2008, November. Released 2009, April","1.3 inches, 5.1 cm, (~10.9% screen-to-body ratio)",96 x 68 pixels (~90 ppi density),Monochrome graphic,,Nokia 1202
,Removable Li-Ion 860 mAh battery (BL-4C),,,8MB,,,No,"2008, November. Released 2009, Q2","1.8 inches, 10.2 cm, (~21.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 1661
,Removable Li-Ion 950 mAh battery (BL-5F),,No,50MB 64MB RAM,"Symbian OS 9.1, Series 60 UI",,2 MP,"2007, February. Released 2007, February","2.2 inches, 15.0 cm, (~29.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia E65
,Removable Li-Ion 1500 mAh battery,,QCIF videocall camera,128MB,"Symbian 9.2, S60 rel. 3.1",,"3.15 MP, AF","2007, February. Released 2007, June","4.0 inches, 38.1 cm, (~50.6% screen-to-body ratio)",800 x 352 pixels (~219 ppi density),"TFT, 16M colors",,Nokia E90
,Removable Li-Ion 860 mAh battery (BL-5B),,No,4MB,,,VGA,"2007, March","1.87 inches, 11.0 cm, (~23.6% screen-to-body ratio)",128 x 160 pixels (~110 ppi density),"CSTN, 65K colors",,Nokia 5070
,Removable Li-Ion 900 mAh battery,,No,38MB 64MB RAM 128MB ROM,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2007, March. Released 2007, April","2.2 inches, 15.0 cm, (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 5700
,Removable Li-Ion 890 mAh battery (BL-5B),,VGA videocall camera,32MB 64MB RAM 128MB ROM,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2007, June. Released 2008, February","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6121 classic
,Removable Li-Ion 890 mAh battery (BL-5B),,QVGA videocall camera,32MB 64MB RAM 128MB ROM,"Symbian 9.2, S60 rel. 3.1",,2 MP,"2007, April","2.0 inches, 12.4 cm, (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6120 classic
,Removable Li-Ion 700 mAh battery (BL-5CA),,,4MB,,,No,"2007, May","1.5 inches, 29 x 23 mm, 6.8 cm, (~15.2% screen-to-body ratio)",96 x 68 pixels (~78 ppi density),Monochrome graphics,,Nokia 1200
,Removable Li-Ion 700 mAh battery (BL-5CA),,,4MB,,,No,"2007, May","1.5 inches, 29 x 23 mm, 6.8 cm, (~15.2% screen-to-body ratio)",96 x 68 pixels (~78 ppi density),"CSTN, 65K colors",,Nokia 1208
,Removable Li-Ion 1020 mAh battery (BL-5C),,,8MB,,,No,"2007, May. Released 2008, January","1.8 inches, 35 x 28 mm, 10.2 cm, (~22.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"CSTN, 65K colors",,Nokia 1650
,Removable Li-Ion 700 mAh battery (BL-4B),,,2MB,,,No,"2007, May","1.85 inches, 10.8 cm, (~27.6% screen-to-body ratio)",128 x 160 pixels (~111 ppi density),"TFT, 65K colors",,Nokia 2660
,Removable Li-Ion 700 mAh battery (BL-4B),,No,10MB,,,VGA,"2007, May","1.9 inches, 11.4 cm, (~29.1% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),"TFT, 65K colors",,Nokia 2760
,Removable Li-Ion 1020 mAh battery (BL-5C),,CIF videocall camera,30MB,,,2 MP,"2007, June","2.2 inches, 15.0 cm, (~34.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6267
,Removable Li-Ion battery,,VGA videocall camera,,Symbian OS,,"12 MP, AF",Not officially announced yet,,,"AMOLED, 16M colors","Accelerometer, compass",Nokia N87
,Removable Li-Ion 700 mAh battery (BL-4B),,No,11MB,,,VGA,"2007, May","1.8 inches, 10.2 cm, (~21.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 65K colors",,Nokia 2630
,Removable Li-Ion 820 mAh battery (BL-4C),,No,8.5MB,,,2 MP,"2007, June. Released 2007, October","1.8 inches, 10.2 cm, (~21.2% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),"TFT, 256K colors",,Nokia 3500 classic
,Removable Li-Ion 1500 mAh battery (BP-4L),,No,"128MB RAM, 256MB ROM, 2GB",Internet Tablet OS 2008 edition,,VGA,"2007, October. Released 2008, Q1","4.13 inches, 48.5 cm, (~52.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~226 ppi density)","TFT resistive touchscreen, 65K colors",,Nokia N810
,Removable Li-Ion 830 mAh battery (BL-6P),,No,1GB,,,2 MP,"2007, May. Released 2007, October","2.0 inches, 12.4 cm, (~25.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6500 classic
,Removable Li-Ion 900 mAh battery (BP-5M),,QCIF videocall camera,20MB,,,"3.15 MP, AF","2007, May. Released 2007, September","2.2 inches, 15.0 cm, (~33.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Nokia 6500 slide
,Removable Li-Ion 900 mAh battery (BP-5M),,No,128MB,,,2 MP,"2007, May","2.0 inches, 12.4 cm, (~25.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 8600 Luna
,Removable Li-Ion 700 mAh battery (BL-4B),,No,30MB,,,2 MP,"2007, July","2.0 inches, 12.4 cm, (~25.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 7500 Prism
,Removable Li-Ion 850 mAh battery (BL-6P),,No,1GB,,,2 MP,"2007, August. Released 2007, November","2.0 inches, 12.4 cm, (~24.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","OLED, 16M colors",,Nokia 7900 Prism
,Removable Li-Ion 1020 mAh battery (BL-5C),,No,30MB,,,1.23 MP,"2007, August","2.0 inches, 12.4 cm, (~28.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Nokia 6555
