basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 1700 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,5 MP,"2014, August","4.3 inches, 52.6 cm, (~64.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG L60 Dual
,Removable Li-Ion 1540 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,5 MP,"2014, August","4.3 inches, 52.6 cm, (~64.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",LG L60
,Removable Li-Ion 2100 mAh battery,,VGA,"4GB 1GB RAM, 8GB 1GB RAM",Android 4.4.2 (KitKat),,"5 MP, AF","2014, September","4.5 inches, 57.6 cm, (~66.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG F60
,Removable Li-Ion 3000 mAh battery,,2.1 MP,32GB 2GB RAM,Android 4.4.4 (KitKat),,"13 MP, 1/3"", AF, OIS","2014, October","5.9 inches, 96.0 cm, (~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG G3 Screen
,Removable Li-Ion 3000 mAh battery,,2.1 MP,32GB 3GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop) or v6.0 (Marshmallow)",,"13 MP, 1/3"", PDAF, Laser AF, OIS","2014, October","5.5 inches, 83.4 cm, (~76.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","True HD-IPS + LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG G3 Dual-LTE
,Removable Li-Ion 1820 mAh battery,,VGA,4GB 1GB RAM,Android 4.4.2 (KitKat),,8 MP,"2014, November","4.5 inches, 57.6 cm, (~66.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG G2 Lite
,Removable Li-Ion 2460 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.4.2 (KitKat),,8 MP,"2014, November","5.0 inches, 68.9 cm, (~70.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG L Prime
,Removable Li-Ion 2100 mAh battery,,VGA,4GB 1GB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, September","4.5 inches, 57.6 cm, (~66.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Tribute
,Non-removable Li-Po 3000 mAh battery,,2.1 MP,"16GB 2GB RAM, 32GB 3GB RAM","Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,"13 MP, f/2.4, Laser AF, OIS","2015, January","5.5 inches, 82.6 cm, (~73.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Curved P-OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, color spectrum",LG G Flex2
,Removable Li-Ion 1900 mAh battery,,VGA,4GB 512MB RAM,Android 4.4 (KitKat),,5 MP,"2015, February","4.0 inches, 45.5 cm, (~58.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Capacitive touchscreen, 16M colors",Accelerometer,LG Joy
,Removable Li-Ion 1900 mAh battery,,VGA,8GB 1GB RAM,Android 5.0.1 (Lollipop),,"5 MP or 8 MP, AF","2015, February","4.5 inches, 55.8 cm, (~66.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Leon
,Removable Li-Ion 2100 mAh battery,,1 MP,8GB 1GB RAM,"Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,"8 MP, AF - H440N, H445,
5 MP, AF - H420","2015, February","4.7 inches, 60.9 cm, (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Spirit
,Removable Li-Ion 2540 mAh battery,,5 MP,8GB 1GB RAM,"Android 5.0.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,"8 MP, f/2.4, AF","2015, February","5.0 inches, 68.9 cm, (~70.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Magna
,Non-removable Li-Ion 400 mAh battery,,,4GB 512MB RAM,Android Wear OS,,No,"2014, June","1.65 inches, 8.8 cm, (~49.8% screen-to-body ratio)","280 x 280 pixels, 1:1 ratio (~240 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",LG G Watch W100
,Non-removable Li-Ion 700 mAh battery (LTE model),,,4GB 1GB RAM,LG Wearable Platform,,No,"2015, March","1.3 inches, 5.5 cm","320 x 320 pixels, 1:1 ratio (~348 ppi density)","P-OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, heart rate, barometer",LG Watch Urbane LTE
,Removable Li-Ion 2610 mAh battery,,2.1 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,"8 MP, Laser AF","2015, March","5.0 inches, 68.9 cm, (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG AKA
,Removable Li-Ion 3000 mAh battery,,5 MP,"8GB 1GB RAM (H635,H540,H630D,H542), 16GB 2GB RAM (H631,MS631)","Android 5.0 (Lollipop), upgradable to 5.1 (Lollipop)",,"13 MP, f/2.4, Laser AF, OIS (H631, H540, H630D, MS631),
8 MP, f/2.4, Laser AF (H635)","2015, April","5.7 inches, 89.6 cm, (~73.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~258 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG G4 Stylus
,Removable Li-Ion 3000 mAh battery,,5 MP,"8GB 1GB RAM, 16GB 2GB RAM","Android 5.0 (Lollipop), upgradable to 6.0 (Marshmallow)",,"8 MP, f/2.4, Laser AF","2015, May","5.7 inches, 89.6 cm, (~73.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~258 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG G Stylo
,Removable Li-Ion 3000 mAh battery,,"8 MP, f/2.0, 1/4"", 1.12µm",32GB 3GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat); LG UX 4 UI",,"16 MP, f/1.8, 28mm (wide), 1/2.6"", 1.12µm, Laser AF, 3-axis OIS","2015, April","5.5 inches, 82.2 cm, (~72.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~538 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer, color spectrum",LG G4
,Removable Li-Ion 3000 mAh battery,,"8 MP, f/2.0",32GB 3GB RAM,"Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow); LG Optimus UX UI 4",,"16 MP, f/1.8, 28mm (wide), 1/2.6"", 1.12µm, Laser AF, 3-axis OIS","2015, May","5.5 inches, 83.4 cm, (~73.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer, color spectrum",LG G4 Dual
,Removable Li-Ion 2540 mAh battery,,5 MP,8GB 1GB RAM,"Android 5.0.2 (Lollipop), upgradable to 6.0 (Marshmallow); LG Optimus UX UI 4",,"8 MP, AF","2015, May","5.0 inches, 68.9 cm, (~70.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G4c
,Removable Li-Ion 950 mAh battery,,No,32MB 8MB RAM,,,1.3 MP,"2015, May","3.0 inches, 27.9 cm, (~44.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)",TFT,,LG G350
,Removable Li-Ion 950 mAh battery,,No,32MB 8MB RAM,,,1.3 MP,"2015, June","3.0 inches, 27.9 cm, (~44.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)",TFT,,LG G360
,Removable Li-Ion 2300 mAh battery,,5 MP,8GB 1.5GB RAM,Android 5.1.1 (Lollipop),,"8 MP, Laser AF,
13 MP, AF (Latin America)","2015, July","5.2 inches, 74.9 cm, (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass, color spectrum",LG G4 Beat
,Removable Li-Ion 2540 mAh battery,,5 MP,8GB 1GB RAM,Android 5.1.1 (Lollipop); LG UI 4,,"8 MP, AF","2015, July","5.0 inches, 68.9 cm, (~68.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Bello II
,Removable Li-Ion 1900 mAh battery,,VGA,8GB 1GB RAM,Android 5.1 (Lollipop),,5 MP,"2015, July","4.5 inches, 55.8 cm, (~66.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Tribute 2
,Removable Li-Ion 1700 mAh battery,,VGA,4GB 1GB RAM,Android 5.1.1 (Lollipop),,3.15 MP,"2015, August","3.2 inches, 30.5 cm, (~44.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Yes,LG Wine Smart
,Non-removable Li-Ion 4200 mAh battery,,2 MP,32GB 1.5GB RAM,Android 5.0.2 (Lollipop),,"5 MP, AF","2015, August","8.0 inches, 185.6 cm, (~70.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, compass",LG G Pad II 8.0 LTE
,Non-removable Li-Ion 7400 mAh battery,,2 MP,16GB 2GB RAM,Android 5.1.1 (Lollipop),,"5 MP, AF","2015, August","10.1 inches, 295.8 cm, (~72.2% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Yes,LG G Pad II 10.1
,Non-removable Li-Ion 2050 mAh battery,,8 MP,"16GB 1.5GB RAM (H650E), 16GB 2GB RAM (F620S)","Android 5.1.1 (Lollipop), upgradаble to 6.0 (Marshmallow)",,"13 MP, 1/3"", AF","2015, September","5.0 inches, 68.9 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Zero
,Removable Li-Ion 2460 mAh battery,,VGA,4GB 1GB RAM,Android 4.1.2 (Jelly Bean),,"5 MP, AF","2013, June. Released 2013, June","4.0 inches, 45.5 cm, (~63.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Optimus F3
,Removable Li-Ion 1540 mAh battery,,No,4GB 512MB RAM,Android 2.3.6 (Gingerbread),,3.15 MP,"2013, June. Released 2013, June","3.2 inches, 31.7 cm, (~50.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT capacitive touchscreen, 65K colors","Accelerometer, proximity, compass",LG Optimus Zone VS410
,Removable Li-Ion 1700 mAh battery,,No,4GB 512MB RAM,Android 4.1.2 (Jelly Bean),,3.15 MP,"2013, June. Released 2013, July","3.8 inches, 43.0 cm, (~59.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~152 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L4 II E440
,Removable Li-Ion 1700 mAh battery,,No,4GB 512MB RAM,Android 4.1.2 (Jelly Bean),,3.15 MP,"2013, June. Released 2013, July","3.8 inches, 43.0 cm, (~58.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~152 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L4 II Dual E445
,Removable Li-Ion 2280 mAh battery,,1.3 MP,16GB 2GB RAM,Android 4.1.2 (Jelly Bean),,"13 MP, AF","2013, May. Released 2013, June","4.7 inches, 60.9 cm, (~64.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","True HD-IPS + LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus GJ E975W
,Removable Li-Ion 2460 mAh battery,,VGA,8GB 1GB RAM,Android 4.1.2 (Jelly Bean),,"5 MP, AF","2013, August. Released 2013, August","4.0 inches, 45.5 cm, (~78.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Enact VS890
,Removable Li-Ion 2150 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 4.1.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat)",,"8 MP, AF","2013, August. Released 2013, October","4.7 inches, 60.9 cm, (~71.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","True HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus L9 II
,Non-removable Li-Po 3000 mAh battery,,2.1 MP,"16GB 2GB RAM, 32GB 2GB RAM","Android 4.2.2 (Jelly Bean), upgradable to 5.0.2 (Lollipop)",,"13 MP, f/2.4, 29mm (standard), 1/3.1"", 1.12µm, AF, OIS","2013, August","5.2 inches, 74.5 cm, (~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","True HD-IPS + LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG G2
,Non-removable Li-Po 4600 mAh battery,,1.3 MP,16GB 2GB RAM,"Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop)",,"5 MP, AF","2013, September. Released 2013, October","8.3 inches, 199.8 cm, (~72.8% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~273 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",LG G Pad 8.3
,Removable Li-Ion 2610 mAh battery,,2.1 MP,16GB 2GB RAM,Android 4.2.2 (Jelly Bean),,"13 MP, AF","2013, September. Released 2013, October","5.2 inches, 83.7 cm","960 x 1280 pixels, 4:3 ratio (~308 ppi density)","True HD-IPS + LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Vu 3 F300L
,Removable Li-Ion 1540 mAh battery,,No,"4GB (1.8GB user available), 512MB RAM",Android 4.1.2 (Jelly Bean),,3.15 MP,"2013, October","3.2 inches, 31.7 cm, (~51.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","IPS LCD capacitive touchscreen, 256K colors","Accelerometer, proximity",LG Optimus L2 II E435
,Removable Li-Ion 3140 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.1.2 (Jelly Bean),,"8 MP, AF","2013, October. Released 2013, November","5.5 inches, 83.4 cm, (~72.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G Pro Lite Dual
,Removable Li-Ion 3140 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 4.1.2 (Jelly Bean), upgradаble to 4.4.2 (KitKat)",,"8 MP, AF","2013, October. Released 2013, November","5.5 inches, 83.4 cm, (~72.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G Pro Lite
,Removable Li-Ion 1540 mAh battery,,No,2GB,Firefox OS 1.1,,5 MP,"2013, October. Released 2013, October","4.0 inches, 47.6 cm, (~63.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~144 ppi density)",TFT capacitive touchscreen,Accelerometer,LG Fireweb
,Non-removable Li-Po 3500 mAh battery,,2.1 MP,32GB 2GB RAM,"Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",,"13 MP, f/2.4, AF","2013, October","6.0 inches, 99.2 cm, (~75.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","Curved P-OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG G Flex
,Non-removable Li-Po 2300 mAh battery,,"1.3 MP, f/2.4, 1/6"", 1.9µm","16GB 2GB RAM, 32GB 2GB RAM","Android 4.0 (Ice Cream Sandwich), upgradable to 6.0 (Marshmallow)",,"8 MP, f/2.4, 30mm (standard), 1/3.2"", 1.4µm, AF, OIS","2013, October","4.95 inches, 67.5 cm, (~70.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~445 ppi density)","True HD IPS+ capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",LG Nexus 5
,Removable Li-Ion 3140 mAh battery,,2.1 MP,32GB 2GB RAM,Android 4.3 (Jelly Bean),,"13 MP, AF","2013, December","5.5 inches, 83.4 cm, (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","True Full HD IPS Plus LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG GX F310L
,Removable Li-Ion 2460 mAh battery,,VGA,4GB 1GB RAM,Android 4.1.2 (Jelly Bean),,"5 MP, AF","2014, January","4.0 inches, 45.5 cm, (~57.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Optimus F3Q
,Removable Li-Ion 1540 mAh battery,,No,4GB 512MB RAM,Android 4.1.2 (Jelly Bean),,2 MP,"2014, February. Released 2014, February","3.0 inches, 27.9 cm, (~46.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",LG Optimus L1 II Tri E475
,Removable Li-Ion 2150 mAh battery,,No,4GB 512MB RAM,Android 4.1.2 (Jelly Bean),,3.15 MP,"2013, October. Released 2013, October","3.8 inches, 43.0 cm, (~58.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~152 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG Optimus L4 II Tri E470
,Removable Li-Ion 3200 mAh battery,,2.1 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 5.0.1 (Lollipop); LG Optimus UI",,"13 MP, AF, OIS","2014, February","5.9 inches, 96.0 cm, (~74.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)","True IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG G Pro 2
,Removable Li-Ion 1700/1540 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat); LG UI 3,,3.15 MP,"2014, February","3.5 inches, 36.5 cm, (~56.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,LG L40 Dual D170
,Removable Li-Ion 1540 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat); LG UI 3,,3.15 MP,"2014, February","3.5 inches, 36.5 cm, (~56.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,LG L40 D160
,Removable Li-Ion 1540 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,5 MP,2014,"3.5 inches, 36.5 cm, (~55.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,LG L45 Dual X132
,Removable Li-Ion 2100 mAh battery,,VGA,4GB 1GB RAM,Android 4.4.2 (KitKat); LG UI 3,,"5 MP, AF","2014, February","4.5 inches, 57.6 cm, (~67.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG L70 Dual D325
,Removable Li-Ion 2100 mAh battery,,VGA,4GB 1GB RAM,Android 4.4.2 (KitKat); LG UI 3,,"5 MP, AF,
8 MP, AF (D320F8 only)","2014, February","4.5 inches, 57.6 cm, (~67.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",LG L70 D320N
,Removable Li-Ion 2540 mAh battery,,1.3 MP/ VGA,8GB 1GB RAM,Android 4.4.2 (KitKat),,"5 MP or 8 MP, AF","2014, February","4.7 inches, 60.9 cm, (~70.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG L90 D405
,Removable Li-Po 2540 mAh battery,,VGA,8GB 1GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop); LG Optimus UI 3",,"5 MP or 8 MP, AF","2014, February","4.7 inches, 60.9 cm, (~70.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG L90 Dual D410
,Removable Li-Ion 2440 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.4.2 (KitKat); LG Optimus UI,,"8 MP, AF","2014, February","4.7 inches, 60.9 cm, (~71.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G2 mini
,Removable Li-Ion 2440 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop); LG Optimus UI 3",,"8 MP, AF","2014, February","4.7 inches, 60.9 cm, (~71.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G2 mini LTE
,Removable Li-Ion 2440 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.4.2 (KitKat); LG Optimus UI,,"13 MP, AF","2014, February","4.7 inches, 60.9 cm, (~71.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG G2 mini LTE (Tegra)
,Removable Li-Ion 1830 mAh battery,,1.3 MP,2GB 1GB RAM,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF","2011, November. Released 2011, November","4.5 inches, 55.8 cm, (~61.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","True HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus 4G LTE P935
,Removable Li-Ion 1830 mAh battery,,Yes,4GB 1GB RAM,"Android 2.3.5 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF","2011, November. Released 2011, December","4.5 inches, 55.8 cm, (~61.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","AH-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Nitro HD
,Removable Li-Ion 1540 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 2.3.7 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"8 MP, AF","2011, December. Released 2012, January","4.3 inches, 52.6 cm, (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Prada 3.0
,Removable Li-Ion 1500 mAh battery,,No,43MB,,,2 MP,"2011, Q4. Released 2011, December","2.3 inches, 16.4 cm, (~24.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~174 ppi density)","TFT, 65K colors",,LG X350
,Removable Li-Ion 1830 mAh battery,,1.3 MP,4GB 1GB RAM,Android 2.3 (Gingerbread),,"8 MP, AF","2012, January. Released 2012, January","4.5 inches, 55.8 cm, (~59.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Spectrum VS920
,Removable Li-Ion 1700 mAh battery,,VGA,"4GB (1.7GB user available), 1GB RAM",Android 2.3 (Gingerbread),,"5 MP, AF","2012, January. Released 2012, April","4.0 inches, 45.5 cm, (~62.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Viper 4G LTE LS840
,Removable Li-Ion 1540 mAh battery,,VGA,"4GB (1.9GB user available), 1GB RAM",Android 2.3.5 (Gingerbread),,"5 MP, AF","2012, January. Released 2012, February","4.0 inches, 44.5 cm, (~61.3% screen-to-body ratio)","480 x 840 pixels, 16:9 ratio (~242 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Connect 4G MS840
,Removable Li-Ion 1000 mAh battery,,No,480MB 256MB RAM,,,2 MP,"2012, March. Released 2012, March","3.0 inches, 25.6 cm, (~45.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT capacitive touchscreen, 256K colors",,LG Rumor Reflex  LN272
,Non-removable Li-Ion 6800 mAh battery,,2 MP,32GB,Android 3.2 (Honeycomb),,"8 MP, AF","2012, January. Released 2012, Q4","8.9 inches, 225.5 cm, (~60.8% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~168 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",LG Optimus Pad LTE
,Removable Li-Ion 1500 mAh battery,,No,1GB 384MB RAM,Android 2.3.6 (Gingerbread),,3.15 MP,"2012, January. Released 2012, February","3.2 inches, 31.7 cm, (~50.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",LG Optimus L3 E400
,Removable Li-Ion 1700 mAh battery,,1.3 MP,16GB 1GB RAM,"Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF","2012, February. Released 2012, Q3","4.3 inches, 52.6 cm, (~61.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus LTE Tag
,Non-removable Li-Ion 2080 mAh battery,,1.3 MP,32GB 1GB RAM,"Android 2.3.5 (Gingerbread), upgradable to 4.1.2 (Jelly Bean)",,"8 MP, AF","2012, February. Released 2012, March","5.0 inches, 77.4 cm, (~61.3% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~256 ppi density)","HD-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",LG Optimus Vu F100S
